,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
42560,Bihar,SARAN,2000,Kharif     ,Ragi,674.0,1456.0
42561,Bihar,SARAN,2000,Kharif     ,Rice,20631.0,25234.0
42562,Bihar,SARAN,2000,Kharif     ,Small millets,1620.0,929.0
42563,Bihar,SARAN,2000,Kharif     ,Urad,362.0,259.0
42564,Bihar,SARAN,2000,Rabi       ,Barley,233.0,392.0
42565,Bihar,SARAN,2000,Rabi       ,Gram,390.0,557.0
42566,Bihar,SARAN,2000,Rabi       ,Khesari,370.0,339.0
42567,Bihar,SARAN,2000,Rabi       ,Linseed,31.0,31.0
42568,Bihar,SARAN,2000,Rabi       ,Maize,5021.0,12447.0
42569,Bihar,SARAN,2000,Rabi       ,Masoor,770.0,480.0
42570,Bihar,SARAN,2000,Rabi       ,Moong(Green Gram),3391.0,1329.0
42571,Bihar,SARAN,2000,Rabi       ,Other  Rabi pulses,229.0,226.0
42572,Bihar,SARAN,2000,Rabi       ,Peas & beans (Pulses),328.0,324.0
42573,Bihar,SARAN,2000,Rabi       ,Rapeseed &Mustard,2802.0,3360.0
42574,Bihar,SARAN,2000,Rabi       ,Wheat,91452.0,219828.0
42575,Bihar,SARAN,2000,Summer     ,Maize,4875.0,9094.0
42576,Bihar,SARAN,2000,Summer     ,Rice,33.0,61.0
42577,Bihar,SARAN,2000,Whole Year ,Banana,55.0,1155.0
42578,Bihar,SARAN,2000,Whole Year ,Garlic,8.0,8.0
42579,Bihar,SARAN,2000,Whole Year ,Onion,317.0,2080.0
42580,Bihar,SARAN,2000,Whole Year ,Potato,5866.0,44611.0
42581,Bihar,SARAN,2000,Whole Year ,Sugarcane,517.0,13969.0
42582,Bihar,SARAN,2000,Whole Year ,Sweet potato,407.0,2051.0
42583,Bihar,SARAN,2001,Autumn     ,Maize,18821.0,29542.0
42584,Bihar,SARAN,2001,Autumn     ,Rice,61033.0,77754.0
42585,Bihar,SARAN,2001,Kharif     ,Arhar/Tur,1881.0,2583.0
42586,Bihar,SARAN,2001,Kharif     ,Bajra,25.0,19.0
42587,Bihar,SARAN,2001,Kharif     ,Jute,18.0,120.0
42588,Bihar,SARAN,2001,Kharif     ,Mesta,17.0,110.0
42589,Bihar,SARAN,2001,Kharif     ,Ragi,610.0,824.0
42590,Bihar,SARAN,2001,Kharif     ,Rice,9.0,18.0
42591,Bihar,SARAN,2001,Kharif     ,Small millets,1267.0,991.0
42592,Bihar,SARAN,2001,Kharif     ,Urad,232.0,121.0
42593,Bihar,SARAN,2001,Rabi       ,Barley,820.0,876.0
42594,Bihar,SARAN,2001,Rabi       ,Gram,252.0,237.0
42595,Bihar,SARAN,2001,Rabi       ,Khesari,293.0,239.0
42596,Bihar,SARAN,2001,Rabi       ,Linseed,80.0,79.0
42597,Bihar,SARAN,2001,Rabi       ,Maize,5184.0,12680.0
42598,Bihar,SARAN,2001,Rabi       ,Masoor,499.0,540.0
42599,Bihar,SARAN,2001,Rabi       ,Other  Rabi pulses,89.0,88.0
42600,Bihar,SARAN,2001,Rabi       ,Peas & beans (Pulses),387.0,382.0
42601,Bihar,SARAN,2001,Rabi       ,Rapeseed &Mustard,3320.0,4299.0
42602,Bihar,SARAN,2001,Rabi       ,Wheat,90027.0,212755.0
42603,Bihar,SARAN,2001,Summer     ,Maize,6936.0,17548.0
42604,Bihar,SARAN,2001,Summer     ,Rice,19132.0,20200.0
42605,Bihar,SARAN,2001,Whole Year ,Banana,56.0,1257.0
42606,Bihar,SARAN,2001,Whole Year ,Dry chillies,9.0,9.0
42607,Bihar,SARAN,2001,Whole Year ,Garlic,42.0,41.0
42608,Bihar,SARAN,2001,Whole Year ,Onion,405.0,2730.0
42609,Bihar,SARAN,2001,Whole Year ,Potato,6227.0,47681.0
42610,Bihar,SARAN,2001,Whole Year ,Sugarcane,530.0,26897.0
42611,Bihar,SARAN,2001,Whole Year ,Sweet potato,13.0,174.0
42612,Bihar,SARAN,2002,Autumn     ,Maize,18851.0,35764.0
42613,Bihar,SARAN,2002,Autumn     ,Rice,16954.0,16564.0
42614,Bihar,SARAN,2002,Kharif     ,Arhar/Tur,1841.0,2592.0
42615,Bihar,SARAN,2002,Kharif     ,Bajra,25.0,19.0
42616,Bihar,SARAN,2002,Kharif     ,Jute,18.0,119.0
42617,Bihar,SARAN,2002,Kharif     ,Mesta,38.0,228.0
42618,Bihar,SARAN,2002,Kharif     ,Moong(Green Gram),32.0,16.0
42619,Bihar,SARAN,2002,Kharif     ,Ragi,831.0,642.0
42620,Bihar,SARAN,2002,Kharif     ,Sesamum,1.0,1.0
42621,Bihar,SARAN,2002,Kharif     ,Small millets,1126.0,869.0
42622,Bihar,SARAN,2002,Kharif     ,Sunflower,5.0,6.0
42623,Bihar,SARAN,2002,Kharif     ,Urad,179.0,133.0
42624,Bihar,SARAN,2002,Rabi       ,Barley,250.0,304.0
42625,Bihar,SARAN,2002,Rabi       ,Gram,675.0,682.0
42626,Bihar,SARAN,2002,Rabi       ,Khesari,186.0,151.0
42627,Bihar,SARAN,2002,Rabi       ,Linseed,81.0,60.0
42628,Bihar,SARAN,2002,Rabi       ,Maize,4956.0,8742.0
42629,Bihar,SARAN,2002,Rabi       ,Masoor,648.0,489.0
42630,Bihar,SARAN,2002,Rabi       ,Other  Rabi pulses,146.0,144.0
42631,Bihar,SARAN,2002,Rabi       ,Peas & beans (Pulses),419.0,414.0
42632,Bihar,SARAN,2002,Rabi       ,Rapeseed &Mustard,2936.0,3162.0
42633,Bihar,SARAN,2002,Rabi       ,Wheat,98192.0,188654.0
42634,Bihar,SARAN,2002,Summer     ,Maize,5815.0,15276.0
42635,Bihar,SARAN,2002,Summer     ,Moong(Green Gram),4307.0,3049.0
42636,Bihar,SARAN,2002,Summer     ,Rice,427.0,724.0
42637,Bihar,SARAN,2002,Whole Year ,Banana,88.0,1730.0
42638,Bihar,SARAN,2002,Whole Year ,Garlic,24.0,35.0
42639,Bihar,SARAN,2002,Whole Year ,Onion,291.0,2302.0
42640,Bihar,SARAN,2002,Whole Year ,Potato,5837.0,41960.0
42641,Bihar,SARAN,2002,Whole Year ,Sannhamp,39.0,24.0
42642,Bihar,SARAN,2002,Whole Year ,Sugarcane,507.0,20136.0
42643,Bihar,SARAN,2002,Whole Year ,Sweet potato,47.0,486.0
42644,Bihar,SARAN,2002,Whole Year ,Tobacco,13.0,14.0
42645,Bihar,SARAN,2002,Winter     ,Rice,69929.0,81950.0
42646,Bihar,SARAN,2003,Autumn     ,Rice,8705.0,7434.0
42647,Bihar,SARAN,2003,Kharif     ,Arhar/Tur,1832.0,2420.0
42648,Bihar,SARAN,2003,Kharif     ,Bajra,97.0,101.0
42649,Bihar,SARAN,2003,Kharif     ,Jowar,27.0,27.0
42650,Bihar,SARAN,2003,Kharif     ,Jute,18.0,134.0
42651,Bihar,SARAN,2003,Kharif     ,Maize,17975.0,22654.0
42652,Bihar,SARAN,2003,Kharif     ,Mesta,142.0,985.0
42653,Bihar,SARAN,2003,Kharif     ,Ragi,762.0,687.0
42654,Bihar,SARAN,2003,Kharif     ,Sesamum,9.0,7.0
42655,Bihar,SARAN,2003,Kharif     ,Small millets,616.0,479.0
42656,Bihar,SARAN,2003,Kharif     ,Urad,155.0,115.0
42657,Bihar,SARAN,2003,Rabi       ,Barley,318.0,539.0
42658,Bihar,SARAN,2003,Rabi       ,Gram,195.0,191.0
42659,Bihar,SARAN,2003,Rabi       ,Khesari,204.0,188.0
42660,Bihar,SARAN,2003,Rabi       ,Linseed,114.0,89.0
42661,Bihar,SARAN,2003,Rabi       ,Maize,4463.0,9917.0
42662,Bihar,SARAN,2003,Rabi       ,Masoor,613.0,573.0
42663,Bihar,SARAN,2003,Rabi       ,Other  Rabi pulses,260.0,257.0
42664,Bihar,SARAN,2003,Rabi       ,Peas & beans (Pulses),376.0,351.0
42665,Bihar,SARAN,2003,Rabi       ,Rapeseed &Mustard,2813.0,3463.0
42666,Bihar,SARAN,2003,Rabi       ,Wheat,94593.0,208739.0
42667,Bihar,SARAN,2003,Summer     ,Maize,7183.0,29034.0
42668,Bihar,SARAN,2003,Summer     ,Moong(Green Gram),3498.0,1459.0
42669,Bihar,SARAN,2003,Summer     ,Rice,360.0,539.0
42670,Bihar,SARAN,2003,Whole Year ,Banana,26.0,430.0
42671,Bihar,SARAN,2003,Whole Year ,Dry chillies,5.0,3.0
42672,Bihar,SARAN,2003,Whole Year ,Garlic,51.0,77.0
42673,Bihar,SARAN,2003,Whole Year ,Onion,392.0,3383.0
42674,Bihar,SARAN,2003,Whole Year ,Potato,5499.0,55944.0
42675,Bihar,SARAN,2003,Whole Year ,Sannhamp,10.0,7.0
42676,Bihar,SARAN,2003,Whole Year ,Sugarcane,429.0,17371.0
42677,Bihar,SARAN,2003,Whole Year ,Sweet potato,14.0,202.0
42678,Bihar,SARAN,2003,Winter     ,Rice,69859.0,133513.0
42679,Bihar,SARAN,2004,Autumn     ,Rice,8505.0,5324.0
42680,Bihar,SARAN,2004,Kharif     ,Arhar/Tur,1596.0,1995.0
42681,Bihar,SARAN,2004,Kharif     ,Bajra,5.0,5.0
42682,Bihar,SARAN,2004,Kharif     ,Maize,16583.0,31709.0
42683,Bihar,SARAN,2004,Kharif     ,Mesta,32.0,255.0
42684,Bihar,SARAN,2004,Kharif     ,Moong(Green Gram),4.0,2.0
42685,Bihar,SARAN,2004,Kharif     ,Other Kharif pulses,1.0,
42686,Bihar,SARAN,2004,Kharif     ,Ragi,575.0,554.0
42687,Bihar,SARAN,2004,Kharif     ,Sesamum,3.0,2.0
42688,Bihar,SARAN,2004,Kharif     ,Small millets,758.0,617.0
42689,Bihar,SARAN,2004,Kharif     ,Sunflower,3.0,4.0
42690,Bihar,SARAN,2004,Kharif     ,Urad,292.0,213.0
42691,Bihar,SARAN,2004,Rabi       ,Barley,285.0,426.0
42692,Bihar,SARAN,2004,Rabi       ,Gram,962.0,802.0
42693,Bihar,SARAN,2004,Rabi       ,Khesari,215.0,145.0
42694,Bihar,SARAN,2004,Rabi       ,Linseed,27.0,23.0
42695,Bihar,SARAN,2004,Rabi       ,Maize,5210.0,13067.0
42696,Bihar,SARAN,2004,Rabi       ,Masoor,376.0,267.0
42697,Bihar,SARAN,2004,Rabi       ,Other  Rabi pulses,49.0,48.0
42698,Bihar,SARAN,2004,Rabi       ,Peas & beans (Pulses),354.0,312.0
42699,Bihar,SARAN,2004,Rabi       ,Rapeseed &Mustard,2858.0,3295.0
42700,Bihar,SARAN,2004,Rabi       ,Wheat,94074.0,200718.0
42701,Bihar,SARAN,2004,Summer     ,Maize,6806.0,22808.0
42702,Bihar,SARAN,2004,Summer     ,Moong(Green Gram),3782.0,1433.0
42703,Bihar,SARAN,2004,Summer     ,Rice,351.0,483.0
42704,Bihar,SARAN,2004,Whole Year ,Banana,57.0,731.0
42705,Bihar,SARAN,2004,Whole Year ,Coriander,2.0,1.0
42706,Bihar,SARAN,2004,Whole Year ,Garlic,39.0,59.0
42707,Bihar,SARAN,2004,Whole Year ,Onion,462.0,4625.0
42708,Bihar,SARAN,2004,Whole Year ,Potato,4461.0,41416.0
42709,Bihar,SARAN,2004,Whole Year ,Sannhamp,1.0,1.0
42710,Bihar,SARAN,2004,Whole Year ,Sugarcane,283.0,10434.0
42711,Bihar,SARAN,2004,Whole Year ,Sweet potato,5.0,54.0
42712,Bihar,SARAN,2004,Whole Year ,Tobacco,3.0,3.0
42713,Bihar,SARAN,2004,Winter     ,Rice,72581.0,53015.0
42714,Bihar,SARAN,2005,Autumn     ,Rice,9609.0,14702.0
42715,Bihar,SARAN,2005,Kharif     ,Arhar/Tur,1473.0,1309.0
42716,Bihar,SARAN,2005,Kharif     ,Bajra,53.0,56.0
42717,Bihar,SARAN,2005,Kharif     ,Maize,18368.0,35224.0
42718,Bihar,SARAN,2005,Kharif     ,Mesta,67.0,660.0
42719,Bihar,SARAN,2005,Kharif     ,Moong(Green Gram),26.0,15.0
42720,Bihar,SARAN,2005,Kharif     ,Other Kharif pulses,7.0,4.0
42721,Bihar,SARAN,2005,Kharif     ,Ragi,566.0,445.0
42722,Bihar,SARAN,2005,Kharif     ,Small millets,1017.0,754.0
42723,Bihar,SARAN,2005,Kharif     ,Sunflower,10.0,15.0
42724,Bihar,SARAN,2005,Kharif     ,Urad,306.0,234.0
42725,Bihar,SARAN,2005,Rabi       ,Barley,207.0,375.0
42726,Bihar,SARAN,2005,Rabi       ,Gram,201.0,189.0
42727,Bihar,SARAN,2005,Rabi       ,Khesari,214.0,170.0
42728,Bihar,SARAN,2005,Rabi       ,Linseed,34.0,29.0
42729,Bihar,SARAN,2005,Rabi       ,Maize,4967.0,9149.0
42730,Bihar,SARAN,2005,Rabi       ,Masoor,500.0,370.0
42731,Bihar,SARAN,2005,Rabi       ,Other  Rabi pulses,290.0,287.0
42732,Bihar,SARAN,2005,Rabi       ,Peas & beans (Pulses),301.0,277.0
42733,Bihar,SARAN,2005,Rabi       ,Rapeseed &Mustard,3197.0,3245.0
42734,Bihar,SARAN,2005,Rabi       ,Safflower,1.0,1.0
42735,Bihar,SARAN,2005,Rabi       ,Wheat,87669.0,149922.0
42736,Bihar,SARAN,2005,Summer     ,Maize,4931.0,7429.0
42737,Bihar,SARAN,2005,Summer     ,Moong(Green Gram),2875.0,1343.0
42738,Bihar,SARAN,2005,Summer     ,Rice,340.0,561.0
42739,Bihar,SARAN,2005,Whole Year ,Banana,45.0,690.0
42740,Bihar,SARAN,2005,Whole Year ,Garlic,40.0,59.0
42741,Bihar,SARAN,2005,Whole Year ,Onion,450.0,4703.0
42742,Bihar,SARAN,2005,Whole Year ,Potato,4610.0,47006.0
42743,Bihar,SARAN,2005,Whole Year ,Sannhamp,30.0,24.0
42744,Bihar,SARAN,2005,Whole Year ,Sugarcane,283.0,11965.0
42745,Bihar,SARAN,2005,Whole Year ,Sweet potato,30.0,471.0
42746,Bihar,SARAN,2005,Winter     ,Rice,77499.0,102693.0
42747,Bihar,SARAN,2006,Autumn     ,Rice,10028.0,13946.0
42748,Bihar,SARAN,2006,Kharif     ,Arhar/Tur,1479.0,1781.0
42749,Bihar,SARAN,2006,Kharif     ,Bajra,35.0,38.0
42750,Bihar,SARAN,2006,Kharif     ,Jowar,27.0,28.0
42751,Bihar,SARAN,2006,Kharif     ,Maize,17974.0,26446.0
42752,Bihar,SARAN,2006,Kharif     ,Moong(Green Gram),3.0,2.0
42753,Bihar,SARAN,2006,Kharif     ,Ragi,634.0,470.0
42754,Bihar,SARAN,2006,Kharif     ,Sannhamp,14.0,12.0
42755,Bihar,SARAN,2006,Kharif     ,Sesamum,4.0,3.0
42756,Bihar,SARAN,2006,Kharif     ,Urad,305.0,236.0
42757,Bihar,SARAN,2006,Rabi       ,Barley,277.0,296.0
42758,Bihar,SARAN,2006,Rabi       ,Gram,89.0,75.0
42759,Bihar,SARAN,2006,Rabi       ,Khesari,213.0,168.0
42760,Bihar,SARAN,2006,Rabi       ,Linseed,58.0,49.0
42761,Bihar,SARAN,2006,Rabi       ,Maize,4850.0,10942.0
42762,Bihar,SARAN,2006,Rabi       ,Masoor,414.0,301.0
42763,Bihar,SARAN,2006,Rabi       ,Peas & beans (Pulses),344.0,320.0
42764,Bihar,SARAN,2006,Rabi       ,Rapeseed &Mustard,2956.0,3039.0
42765,Bihar,SARAN,2006,Rabi       ,Sunflower,7.0,10.0
42766,Bihar,SARAN,2006,Rabi       ,Wheat,88112.0,206367.0
42767,Bihar,SARAN,2006,Summer     ,Maize,4953.0,16447.0
42768,Bihar,SARAN,2006,Summer     ,Moong(Green Gram),3325.0,2850.0
42769,Bihar,SARAN,2006,Summer     ,Rice,332.0,508.0
42770,Bihar,SARAN,2006,Winter     ,Rice,76392.0,83215.0
42771,Bihar,SARAN,2007,Autumn     ,Maize,13197.0,13502.0
42772,Bihar,SARAN,2007,Autumn     ,Rice,9320.0,12405.0
42773,Bihar,SARAN,2007,Kharif     ,Arhar/Tur,1176.0,954.0
42774,Bihar,SARAN,2007,Kharif     ,Bajra,4.0,4.0
42775,Bihar,SARAN,2007,Kharif     ,Jowar,293.0,322.0
42776,Bihar,SARAN,2007,Kharif     ,Mesta,38.0,352.0
42777,Bihar,SARAN,2007,Kharif     ,Moong(Green Gram),30.0,17.0
42778,Bihar,SARAN,2007,Kharif     ,Ragi,367.0,293.0
42779,Bihar,SARAN,2007,Kharif     ,Sannhamp,29.0,122.22
42780,Bihar,SARAN,2007,Kharif     ,Small millets,415.0,315.0
42781,Bihar,SARAN,2007,Kharif     ,Urad,334.0,263.0
42782,Bihar,SARAN,2007,Rabi       ,Barley,256.0,377.0
42783,Bihar,SARAN,2007,Rabi       ,Gram,1129.0,2535.0
42784,Bihar,SARAN,2007,Rabi       ,Khesari,180.0,151.0
42785,Bihar,SARAN,2007,Rabi       ,Linseed,56.0,46.0
42786,Bihar,SARAN,2007,Rabi       ,Maize,5416.0,8877.0
42787,Bihar,SARAN,2007,Rabi       ,Masoor,435.0,335.0
42788,Bihar,SARAN,2007,Rabi       ,Other  Rabi pulses,4.0,3.0
42789,Bihar,SARAN,2007,Rabi       ,Peas & beans (Pulses),354.0,381.0
42790,Bihar,SARAN,2007,Rabi       ,Rapeseed &Mustard,2772.0,3088.0
42791,Bihar,SARAN,2007,Rabi       ,Sunflower,13.0,18.0
42792,Bihar,SARAN,2007,Rabi       ,Wheat,93092.0,236066.0
42793,Bihar,SARAN,2007,Summer     ,Maize,6733.0,12187.0
42794,Bihar,SARAN,2007,Summer     ,Moong(Green Gram),2703.0,1789.0
42795,Bihar,SARAN,2007,Summer     ,Rice,313.0,362.0
42796,Bihar,SARAN,2007,Whole Year ,Banana,91.0,1189.0
42797,Bihar,SARAN,2007,Whole Year ,Dry chillies,13.0,17.0
42798,Bihar,SARAN,2007,Whole Year ,Garlic,41.0,59.0
42799,Bihar,SARAN,2007,Whole Year ,Onion,479.0,4733.0
42800,Bihar,SARAN,2007,Whole Year ,Potato,5510.0,57789.0
42801,Bihar,SARAN,2007,Whole Year ,Sugarcane,312.0,10732.0
42802,Bihar,SARAN,2007,Whole Year ,Sweet potato,28.0,371.0
42803,Bihar,SARAN,2007,Winter     ,Rice,72478.0,109428.0
42804,Bihar,SARAN,2008,Autumn     ,Maize,16821.0,7951.0
42805,Bihar,SARAN,2008,Autumn     ,Rice,8752.0,11920.0
42806,Bihar,SARAN,2008,Kharif     ,Arhar/Tur,955.0,1112.0
42807,Bihar,SARAN,2008,Kharif     ,Bajra,4.0,4.0
42808,Bihar,SARAN,2008,Kharif     ,Jowar,15.0,16.0
42809,Bihar,SARAN,2008,Kharif     ,Jute,13.0,104.0
42810,Bihar,SARAN,2008,Kharif     ,Mesta,41.0,356.0
42811,Bihar,SARAN,2008,Kharif     ,Moong(Green Gram),41.0,23.0
42812,Bihar,SARAN,2008,Kharif     ,Potato,862.0,6465.0
42813,Bihar,SARAN,2008,Kharif     ,Ragi,262.0,87.0
42814,Bihar,SARAN,2008,Kharif     ,Sannhamp,2.0,11.11
42815,Bihar,SARAN,2008,Kharif     ,Small millets,493.0,378.0
42816,Bihar,SARAN,2008,Kharif     ,Urad,160.0,121.0
42817,Bihar,SARAN,2008,Rabi       ,Barley,233.0,255.0
42818,Bihar,SARAN,2008,Rabi       ,Gram,102.0,174.0
42819,Bihar,SARAN,2008,Rabi       ,Khesari,102.0,84.0
42820,Bihar,SARAN,2008,Rabi       ,Linseed,55.0,47.0
42821,Bihar,SARAN,2008,Rabi       ,Maize,5503.0,12563.0
42822,Bihar,SARAN,2008,Rabi       ,Masoor,425.0,345.0
42823,Bihar,SARAN,2008,Rabi       ,Other  Rabi pulses,271.0,201.0
42824,Bihar,SARAN,2008,Rabi       ,Peas & beans (Pulses),374.0,360.0
42825,Bihar,SARAN,2008,Rabi       ,Potato,5231.0,48073.0
42826,Bihar,SARAN,2008,Rabi       ,Rapeseed &Mustard,2694.0,2966.0
42827,Bihar,SARAN,2008,Rabi       ,Safflower,4.0,3.0
42828,Bihar,SARAN,2008,Rabi       ,Sunflower,13.0,18.0
42829,Bihar,SARAN,2008,Rabi       ,Sweet potato,17.0,250.0
42830,Bihar,SARAN,2008,Rabi       ,Wheat,95363.0,235876.0
42831,Bihar,SARAN,2008,Summer     ,Maize,6890.0,22509.0
42832,Bihar,SARAN,2008,Summer     ,Moong(Green Gram),3009.0,2016.0
42833,Bihar,SARAN,2008,Summer     ,Rice,333.0,536.0
42834,Bihar,SARAN,2008,Whole Year ,Dry chillies,16.0,23.0
42835,Bihar,SARAN,2008,Whole Year ,Garlic,46.0,73.0
42836,Bihar,SARAN,2008,Whole Year ,Onion,368.0,3426.0
42837,Bihar,SARAN,2008,Winter     ,Rice,72442.0,105005.0
42838,Bihar,SARAN,2009,Autumn     ,Maize,13282.0,19565.0
42839,Bihar,SARAN,2009,Autumn     ,Rice,11259.0,13364.0
42840,Bihar,SARAN,2009,Kharif     ,Arhar/Tur,970.0,866.0
42841,Bihar,SARAN,2009,Kharif     ,Bajra,5.0,6.0
42842,Bihar,SARAN,2009,Kharif     ,Jute,13.0,119.0
42843,Bihar,SARAN,2009,Kharif     ,Mesta,24.0,172.0
42844,Bihar,SARAN,2009,Kharif     ,Moong(Green Gram),23.0,15.0
42845,Bihar,SARAN,2009,Kharif     ,Other Kharif pulses,7.0,5.0
42846,Bihar,SARAN,2009,Kharif     ,Ragi,327.0,102.0
42847,Bihar,SARAN,2009,Kharif     ,Small millets,163.0,125.0
42848,Bihar,SARAN,2009,Kharif     ,Urad,229.0,225.0
42849,Bihar,SARAN,2009,Rabi       ,Barley,154.0,174.0
42850,Bihar,SARAN,2009,Rabi       ,Gram,122.0,166.0
42851,Bihar,SARAN,2009,Rabi       ,Khesari,139.0,144.0
42852,Bihar,SARAN,2009,Rabi       ,Linseed,7.0,6.0
42853,Bihar,SARAN,2009,Rabi       ,Maize,6099.0,10454.0
42854,Bihar,SARAN,2009,Rabi       ,Masoor,308.0,275.0
42855,Bihar,SARAN,2009,Rabi       ,Peas & beans (Pulses),298.0,298.0
42856,Bihar,SARAN,2009,Rabi       ,Rapeseed &Mustard,3333.0,3476.0
42857,Bihar,SARAN,2009,Rabi       ,Wheat,92333.0,213911.0
42858,Bihar,SARAN,2009,Summer     ,Maize,5842.0,9563.0
42859,Bihar,SARAN,2009,Summer     ,Moong(Green Gram),2501.0,688.0
42860,Bihar,SARAN,2009,Summer     ,Rice,88.0,172.0
42861,Bihar,SARAN,2009,Whole Year ,Sugarcane,112.0,5207.0
42862,Bihar,SARAN,2009,Winter     ,Rice,65010.0,69763.0
42863,Bihar,SARAN,2010,Autumn     ,Maize,17483.0,25111.0
42864,Bihar,SARAN,2010,Autumn     ,Rice,5872.0,6406.0
42865,Bihar,SARAN,2010,Kharif     ,Arhar/Tur,731.0,998.0
42866,Bihar,SARAN,2010,Kharif     ,Mesta,35.0,295.0
42867,Bihar,SARAN,2010,Kharif     ,Ragi,244.0,210.0
42868,Bihar,SARAN,2010,Kharif     ,Small millets,143.0,110.0
42869,Bihar,SARAN,2010,Kharif     ,Urad,90.0,78.0
42870,Bihar,SARAN,2010,Rabi       ,Gram,63.0,51.0
42871,Bihar,SARAN,2010,Rabi       ,Khesari,83.0,82.0
42872,Bihar,SARAN,2010,Rabi       ,Linseed,3.0,2.0
42873,Bihar,SARAN,2010,Rabi       ,Maize,5388.0,13917.0
42874,Bihar,SARAN,2010,Rabi       ,Masoor,154.0,145.0
42875,Bihar,SARAN,2010,Rabi       ,Other  Rabi pulses,8.0,6.0
42876,Bihar,SARAN,2010,Rabi       ,Peas & beans (Pulses),59.0,61.0
42877,Bihar,SARAN,2010,Rabi       ,Rapeseed &Mustard,2784.0,2450.0
42878,Bihar,SARAN,2010,Rabi       ,Sunflower,2.0,3.0
42879,Bihar,SARAN,2010,Rabi       ,Wheat,78359.0,217875.0
42880,Bihar,SARAN,2010,Summer     ,Maize,5563.0,15473.0
42881,Bihar,SARAN,2010,Summer     ,Moong(Green Gram),2398.0,1235.0
42882,Bihar,SARAN,2010,Summer     ,Rice,286.0,556.0
42883,Bihar,SARAN,2010,Whole Year ,Sugarcane,3566.0,148664.0
42884,Bihar,SARAN,2010,Winter     ,Rice,65124.0,82372.0
42885,Bihar,SARAN,2011,Autumn     ,Maize,17843.0,29572.0
42886,Bihar,SARAN,2011,Autumn     ,Rice,2913.0,4948.0
42887,Bihar,SARAN,2011,Kharif     ,Arhar/Tur,876.0,1031.0
42888,Bihar,SARAN,2011,Kharif     ,Moong(Green Gram),7.0,5.0
42889,Bihar,SARAN,2011,Kharif     ,Other Kharif pulses,39.0,29.0
42890,Bihar,SARAN,2011,Kharif     ,Ragi,273.0,499.0
42891,Bihar,SARAN,2011,Kharif     ,Sesamum,2.0,2.0
42892,Bihar,SARAN,2011,Kharif     ,Small millets,208.0,159.0
42893,Bihar,SARAN,2011,Kharif     ,Urad,98.0,90.0
42894,Bihar,SARAN,2011,Rabi       ,Barley,66.0,102.0
42895,Bihar,SARAN,2011,Rabi       ,Gram,21.0,27.0
42896,Bihar,SARAN,2011,Rabi       ,Khesari,104.0,132.0
42897,Bihar,SARAN,2011,Rabi       ,Linseed,3.0,3.0
42898,Bihar,SARAN,2011,Rabi       ,Maize,6727.0,28200.0
42899,Bihar,SARAN,2011,Rabi       ,Masoor,222.0,226.0
42900,Bihar,SARAN,2011,Rabi       ,Peas & beans (Pulses),163.0,168.0
42901,Bihar,SARAN,2011,Rabi       ,Rapeseed &Mustard,3444.0,3451.0
42902,Bihar,SARAN,2011,Rabi       ,Sunflower,2.0,3.0
42903,Bihar,SARAN,2011,Rabi       ,Wheat,83609.0,276473.0
42904,Bihar,SARAN,2011,Summer     ,Maize,4615.0,17303.0
42905,Bihar,SARAN,2011,Summer     ,Moong(Green Gram),2507.0,1101.0
42906,Bihar,SARAN,2011,Summer     ,Rice,273.0,547.0
42907,Bihar,SARAN,2011,Winter     ,Rice,74486.0,130617.0
42908,Bihar,SARAN,2012,Autumn     ,Maize,16787.0,34940.0
42909,Bihar,SARAN,2012,Autumn     ,Rice,479.0,1008.0
42910,Bihar,SARAN,2012,Kharif     ,Arhar/Tur,863.0,999.0
42911,Bihar,SARAN,2012,Kharif     ,Jowar,221.0,237.0
42912,Bihar,SARAN,2012,Kharif     ,Mesta,8.0,19.0
42913,Bihar,SARAN,2012,Kharif     ,Ragi,201.0,245.0
42914,Bihar,SARAN,2012,Kharif     ,Sesamum,8.0,7.0
42915,Bihar,SARAN,2012,Kharif     ,Small millets,236.0,181.0
42916,Bihar,SARAN,2012,Kharif     ,Urad,140.0,128.0
42917,Bihar,SARAN,2012,Rabi       ,Barley,7.0,10.0
42918,Bihar,SARAN,2012,Rabi       ,Gram,8.0,11.0
42919,Bihar,SARAN,2012,Rabi       ,Khesari,126.0,148.0
42920,Bihar,SARAN,2012,Rabi       ,Maize,6054.0,16679.0
42921,Bihar,SARAN,2012,Rabi       ,Masoor,184.0,211.0
42922,Bihar,SARAN,2012,Rabi       ,Other  Rabi pulses,3.0,3.0
42923,Bihar,SARAN,2012,Rabi       ,Peas & beans (Pulses),154.0,160.0
42924,Bihar,SARAN,2012,Rabi       ,Rapeseed &Mustard,2912.0,1319.0
42925,Bihar,SARAN,2012,Rabi       ,Wheat,81527.0,233254.0
42926,Bihar,SARAN,2012,Summer     ,Maize,4615.0,13529.0
42927,Bihar,SARAN,2012,Summer     ,Moong(Green Gram),2507.0,1359.0
42928,Bihar,SARAN,2012,Summer     ,Rice,273.0,772.0
42929,Bihar,SARAN,2012,Whole Year ,Sugarcane,518.0,24912.0
42930,Bihar,SARAN,2012,Winter     ,Rice,70129.0,164814.0
42931,Bihar,SARAN,2013,Autumn     ,Maize,15762.0,43669.0
